Customer ID,Churn,RecencyDays,PurchaseFrequency,MonetaryValue,AverageOrderValue,CustomerTenureDays,UniqueProducts,AverageQuantityPerOrder,MedianPurchaseGap,MeanPurchaseGap,ReturnTransactionCount,ReturnedQuantity,ReturnedValue,IsRepeatCustomer,ReturnTransactionRate,ProductsPerOrder,PurchaseActivityRate,ChurnProbability,RiskSegment,HighValueCustomer,RetentionPriority,RecommendedAction
16510,1,191.96597222222223,6,1777.5,296.25,511.0138888888889,94,155.0,59.0,63.8,0.0,0.0,0.0,1,0.0,15.666666666666666,0.0117184321171843,0.3405571,Medium,0,Monitor,Continue monitoring and regular customer engagement
14420,0,216.08402777777775,3,1251.65,417.2166666666667,511.00625,58,262.0,147.5,147.5,2.0,4.0,9.8,1,0.6666666666666666,19.33333333333333,0.0058593034752993,0.52836907,High,0,Medium Priority,Automated re-engagement reminder or promotional campaign
16524,1,265.9673611111112,2,306.19,153.095,510.9819444444444,50,129.5,245.0,245.0,0.0,0.0,0.0,1,0.0,25.0,0.0039063877578148,0.6359101,High,0,Medium Priority,Automated re-engagement reminder or promotional campaign
16166,1,247.87916666666663,2,435.83,217.915,510.9402777777778,18,86.5,263.0,263.0,2.0,17.0,108.35,1,1.0,9.0,0.0039067056975504,0.71378046,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
16434,0,11.925694444444444,8,1878.61,234.82625,510.9159722222222,79,116.875,62.0,71.28571428571429,1.0,7.0,14.7,1,0.125,9.875,0.0156275647451906,0.14407441,Low,0,Monitor,Continue monitoring and regular customer engagement
13869,0,82.0875,9,6486.38,720.7088888888889,510.9145833333333,425,368.55555555555554,56.0,53.625,0.0,0.0,0.0,1,0.0,47.22222222222222,0.0175810580378399,0.10810636,Low,1,Monitor,Continue monitoring and regular customer engagement
13616,1,387.99375,2,283.85,141.925,510.9125,31,86.0,123.0,123.0,0.0,0.0,0.0,1,0.0,15.5,0.003906917686128,0.81736434,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
17591,0,22.981944444444444,6,1762.92,293.82,510.8618055555556,93,140.66666666666666,48.0,97.6,1.0,1.0,10.95,1,0.1666666666666666,15.5,0.0117219138737804,0.1738308,Low,0,Monitor,Continue monitoring and regular customer engagement
14892,1,510.1611111111111,1,202.35,202.35,510.1611111111111,13,79.0,61.0,70.81666666666666,0.0,0.0,0.0,0,0.0,13.0,0.0019563303589866,0.9259923,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
12877,0,20.119444444444444,15,2088.41,139.22733333333335,510.1020833333333,80,96.46666666666668,32.5,35.0,0.0,0.0,0.0,1,0.0,5.333333333333333,0.0293483444680408,0.07340653,Low,1,Monitor,Continue monitoring and regular customer engagement
14441,0,75.03402777777778,8,3255.64,406.955,510.09027777777777,76,115.25,58.0,62.142857142857146,5.0,11.0,169.95,1,0.625,9.5,0.0156528119352691,0.16274247,Low,1,Monitor,Continue monitoring and regular customer engagement
14754,0,115.0201388888889,5,1138.15,227.63,510.0736111111111,90,139.4,115.5,98.75,1.0,2.0,4.2,1,0.2,18.0,0.0097833264940634,0.3868478,Medium,0,Monitor,Continue monitoring and regular customer engagement
15747,0,195.08333333333331,6,1553.17,258.8616666666667,510.0618055555556,78,146.33333333333334,59.0,63.0,1.0,1.0,1.95,1,0.1666666666666666,13.0,0.0117402629873262,0.36277127,Medium,0,Monitor,Continue monitoring and regular customer engagement
15795,0,249.89791666666667,7,1369.86,195.6942857142857,510.0548611111111,74,118.57142857142856,27.0,52.0,0.0,0.0,0.0,1,0.0,10.571428571428571,0.0136971596058805,0.513144,Medium,0,Monitor,Continue monitoring and regular customer engagement
18057,1,212.82986111111111,3,1188.46,396.15333333333336,510.00555555555553,121,323.3333333333333,148.5,148.5,0.0,0.0,0.0,1,0.0,40.333333333333336,0.0058707776606038,0.4832459,Medium,0,Monitor,Continue monitoring and regular customer engagement
14461,0,81.02430555555556,11,5350.08,486.3709090909091,510.00138888888887,424,228.72727272727272,47.0,47.66666666666666,1.0,2.0,15.9,1,0.0909090909090909,38.54545454545455,0.0215263602784293,0.109573364,Low,1,Monitor,Continue monitoring and regular customer engagement
14442,1,24.051388888888887,7,5367.02,766.7171428571428,509.99375,128,204.42857142857144,110.0,97.2,4.0,10.0,90.75,1,0.5714285714285714,18.285714285714285,0.0136987976858816,0.16129297,Low,1,Monitor,Continue monitoring and regular customer engagement
17966,0,4.082638888888889,7,1148.99,164.14142857142858,509.9763888888889,39,288.85714285714283,72.0,126.5,0.0,0.0,0.0,1,0.0,5.571428571428571,0.0136992631209856,0.20694149,Low,0,Monitor,Continue monitoring and regular customer engagement
15164,0,27.98333333333333,8,1566.76,195.845,509.9694444444444,223,87.875,62.0,68.85714285714286,1.0,2.0,16.9,1,0.125,27.875,0.0156565134901521,0.07859808,Low,0,Monitor,Continue monitoring and regular customer engagement
17048,0,102.03263888888888,6,1906.73,317.78833333333336,509.9548611111111,83,167.83333333333334,84.0,81.6,3.0,34.0,40.28,1,0.5,13.833333333333334,0.0117427202609493,0.23215161,Low,0,Monitor,Continue monitoring and regular customer engagement
17773,1,333.94652777777776,2,575.37,287.685,509.9291666666667,48,127.0,176.0,176.0,0.0,0.0,0.0,1,0.0,24.0,0.0039144369327124,0.7095032,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
16954,0,74.05416666666666,14,4938.28,352.7342857142857,509.9173611111111,81,258.7142857142857,29.0,33.53846153846154,1.0,9.0,44.55,1,0.0714285714285714,5.785714285714286,0.0274016916738818,0.07162047,Low,1,Monitor,Continue monitoring and regular customer engagement
15375,1,509.8833333333333,1,60.96,60.96,509.8833333333333,6,84.0,61.0,70.81666666666666,0.0,0.0,0.0,0,0.0,6.0,0.0019573940560467,0.935374,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
14343,1,240.98958333333331,4,1079.66,269.915,509.8354166666667,193,156.5,88.0,89.66666666666667,0.0,0.0,0.0,1,0.0,48.25,0.007830310643105,0.46194616,Medium,0,Monitor,Continue monitoring and regular customer engagement
15697,1,509.15277777777777,1,246.75,246.75,509.15277777777777,14,127.0,61.0,70.81666666666666,0.0,0.0,0.0,0,0.0,14.0,0.0019601971087092,0.905324,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
16867,1,509.1520833333333,1,76.74000000000001,76.74000000000001,509.1520833333333,6,58.0,61.0,70.81666666666666,0.0,0.0,0.0,0,0.0,6.0,0.0019601997770272,0.9333374,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
16287,0,195.92152777777775,4,864.48,216.12,509.1277777777778,18,282.0,60.0,104.33333333333331,0.0,0.0,0.0,1,0.0,4.5,0.007841172690938,0.515001,Medium,0,Monitor,Continue monitoring and regular customer engagement
15198,0,228.09583333333333,3,377.71,125.90333333333336,509.1173611111111,20,69.0,140.5,140.5,1.0,2.0,11.9,1,0.3333333333333333,6.666666666666667,0.005880999606572,0.56300324,High,0,Medium Priority,Automated re-engagement reminder or promotional campaign
13877,0,289.81319444444443,2,332.44,166.22000000000003,509.08125,20,185.0,219.0,219.0,2.0,3.0,3.35,1,1.0,10.0,0.0039209439672601,0.60858023,High,0,Medium Priority,Automated re-engagement reminder or promotional campaign
12470,1,509.0756944444444,1,211.95,211.95,509.0756944444444,23,95.0,61.0,70.81666666666666,0.0,0.0,0.0,0,0.0,23.0,0.0019604933363648,0.9101558,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
17769,0,98.02083333333331,9,3972.71,441.4122222222222,509.05347222222224,242,205.44444444444449,42.0,51.375,2.0,44.0,71.07,1,0.2222222222222222,26.88888888888889,0.0176452087675992,0.14279991,Low,1,Monitor,Continue monitoring and regular customer engagement
17706,0,7.083333333333333,19,10958.93,576.7857894736842,509.02569444444447,305,234.31578947368425,23.0,38.61538461538461,7.0,131.0,798.96,1,0.3684210526315789,16.05263157894737,0.0372530251063059,0.03190636,Low,1,Monitor,Continue monitoring and regular customer engagement
14715,0,117.9798611111111,6,1205.52,200.92,509.02222222222224,69,106.16666666666669,78.0,78.2,0.0,0.0,0.0,1,0.0,11.5,0.0117641932813385,0.34144777,Medium,0,Monitor,Continue monitoring and regular customer engagement
12589,0,241.0388888888889,6,4048.98,674.83,509.01666666666665,100,243.0,134.0,134.0,3.0,395.0,1601.49,1,0.5,16.666666666666668,0.0117643214274043,0.47590035,Medium,1,Monitor,Continue monitoring and regular customer engagement
16087,1,208.8375,5,1739.92,347.98400000000004,509.0138888888889,6,132.8,43.5,75.0,0.0,0.0,0.0,1,0.0,1.2,0.0098036545845701,0.49131498,Medium,0,Monitor,Continue monitoring and regular customer engagement
14472,0,7.004166666666666,6,1723.26,287.21,508.9868055555556,158,171.5,49.0,100.4,0.0,0.0,0.0,1,0.0,26.33333333333333,0.0117650102603417,0.17918693,Low,0,Monitor,Continue monitoring and regular customer engagement
13555,0,21.059722222222224,11,6383.01,580.2736363636363,508.9791666666667,204,272.1818181818182,50.0,69.71428571428571,3.0,19.0,92.85,1,0.2727272727272727,18.545454545454547,0.0215695085583561,0.04906022,Low,1,Monitor,Continue monitoring and regular customer engagement
12733,1,53.85486111111111,4,2424.87,606.2175,508.9770833333333,117,224.0,155.0,151.66666666666666,2.0,11.0,98.05,1,0.5,29.25,0.007843489699292,0.28751424,Medium,1,Monitor,Continue monitoring and regular customer engagement
14413,1,181.9673611111111,4,764.52,191.13,508.9326388888889,93,69.25,48.0,109.0,0.0,0.0,0.0,1,0.0,23.25,0.0078441733180989,0.5465799,High,0,Medium Priority,Automated re-engagement reminder or promotional campaign
13315,1,508.8861111111111,1,310.26,310.26,508.8861111111111,22,232.0,61.0,70.81666666666666,0.0,0.0,0.0,0,0.0,22.0,0.0019612222773059,0.8849345,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
17245,1,24.088194444444444,2,371.63,185.815,508.8826388888889,24,153.5,485.0,485.0,0.0,0.0,0.0,1,0.0,12.0,0.003922471265855,0.6527301,High,0,Medium Priority,Automated re-engagement reminder or promotional campaign
17307,1,214.96527777777777,11,3999.89,363.6263636363637,508.8416666666666,22,333.3636363636364,28.0,29.4,4.0,434.0,621.58,1,0.3636363636363636,2.0,0.021575325673003,0.44428095,Medium,1,Monitor,Continue monitoring and regular customer engagement
17963,1,290.86944444444447,4,643.16,160.79,508.80902777777777,98,85.25,42.0,72.66666666666667,0.0,0.0,0.0,1,0.0,24.5,0.0078460752596628,0.7285287,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
14983,1,508.8041666666667,1,183.2,183.2,508.8041666666667,30,90.0,61.0,70.81666666666666,0.0,0.0,0.0,0,0.0,30.0,0.0019615375184915,0.90464807,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
13397,0,2.8854166666666665,8,2628.21,328.52625,508.125,61,150.75,45.0,72.14285714285714,2.0,8.0,92.81,1,0.25,7.625,0.0157132334888288,0.059808716,Low,1,Monitor,Continue monitoring and regular customer engagement
12987,0,17.03472222222222,4,1057.81,264.4525,508.1201388888889,48,118.5,190.0,163.66666666666666,1.0,2.0,13.7,1,0.25,12.0,0.0078566917598853,0.35481384,Medium,0,Monitor,Continue monitoring and regular customer engagement
13027,0,53.12638888888889,16,14167.2,885.45,508.0895833333333,7,2197.5,24.0,30.33333333333333,4.0,243.0,187.2,1,0.25,0.4375,0.0314286532740226,0.10446731,Low,1,Monitor,Continue monitoring and regular customer engagement
16727,1,183.9597222222222,4,1377.77,344.4425,508.08472222222224,158,266.5,67.0,108.0,0.0,0.0,0.0,1,0.0,39.5,0.0078572383444144,0.37107226,Medium,0,Monitor,Continue monitoring and regular customer engagement
14556,1,415.91180555555553,3,815.69,271.8966666666667,508.0423611111111,158,107.66666666666669,46.0,46.0,0.0,0.0,0.0,1,0.0,52.66666666666666,0.0058934191517023,0.6690905,High,0,Medium Priority,Automated re-engagement reminder or promotional campaign
14388,0,22.850694444444443,11,4348.55,395.32272727272726,508.0388888888889,130,272.1818181818182,48.5,48.5,3.0,16.0,70.9,1,0.2727272727272727,11.818181818181818,0.0216093509555043,0.044363942,Low,1,Monitor,Continue monitoring and regular customer engagement
17220,0,25.9625,12,2732.59,227.7158333333333,508.03680555555553,277,121.75,52.0,68.85714285714286,0.0,0.0,0.0,1,0.0,23.08333333333333,0.023573933886575,0.048084777,Low,1,Monitor,Continue monitoring and regular customer engagement
17356,1,131.0715277777778,5,946.47,189.294,508.025,73,185.0,49.5,94.25,0.0,0.0,0.0,1,0.0,14.6,0.0098227002603015,0.4290683,Medium,0,Monitor,Continue monitoring and regular customer engagement
17794,1,506.1055555555556,2,147.3,73.65,508.0229166666667,7,23.0,2.0,2.0,0.0,0.0,0.0,1,0.0,3.5,0.0039290961850931,0.9142882,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
15191,1,282.88402777777776,3,588.05,196.01666666666665,508.0104166666667,33,95.66666666666669,225.0,225.0,0.0,0.0,0.0,1,0.0,11.0,0.0058937890105392,0.7177905,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
14649,0,31.92222222222222,7,2830.72,404.3885714285714,507.9861111111111,301,251.42857142857144,82.0,95.2,2.0,3.0,21.15,1,0.2857142857142857,43.0,0.0137528310639342,0.07585091,Low,1,Monitor,Continue monitoring and regular customer engagement
14595,0,132.96805555555557,3,587.6500000000001,195.88333333333333,507.95208333333335,30,108.66666666666669,187.5,187.5,0.0,0.0,0.0,1,0.0,10.0,0.0058944645247383,0.55623907,High,0,Medium Priority,Automated re-engagement reminder or promotional campaign
16085,0,56.01736111111112,9,1684.56,187.1733333333333,507.9493055555556,196,107.77777777777776,58.0,56.5,1.0,2.0,5.8,1,0.1111111111111111,21.77777777777778,0.0176834900878307,0.11555463,Low,0,Monitor,Continue monitoring and regular customer engagement
13982,0,145.9875,7,2986.28,426.6114285714285,507.9486111111111,96,264.85714285714283,38.0,60.333333333333336,3.0,8.0,16.1,1,0.4285714285714285,13.714285714285714,0.0137538443905327,0.24095197,Medium,1,Monitor,Continue monitoring and regular customer engagement
17875,1,507.8888888888889,1,167.1,167.1,507.8888888888889,25,98.0,61.0,70.81666666666666,0.0,0.0,0.0,0,0.0,25.0,0.0019650655021834,0.91619736,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
16634,1,42.02847222222222,6,1649.81,274.9683333333333,507.1388888888889,72,209.5,67.0,93.0,4.0,769.0,451.51,1,0.6666666666666666,12.0,0.0118077953315475,0.31585184,Medium,0,Monitor,Continue monitoring and regular customer engagement
14207,1,507.1368055555556,1,157.8,157.8,507.1368055555556,2,36.0,61.0,70.81666666666666,0.0,0.0,0.0,0,0.0,2.0,0.0019679739571446,0.9274815,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
15095,0,22.93263888888889,7,2541.54,363.07714285714286,507.13402777777776,89,265.57142857142856,87.0,96.8,1.0,2.0,5.9,1,0.1428571428571428,12.714285714285714,0.0137758930072309,0.086839415,Low,1,Monitor,Continue monitoring and regular customer engagement
12986,1,248.0368055555556,10,2729.84,272.98400000000004,507.08680555555554,61,116.4,38.5,43.16666666666666,2.0,282.0,731.5,1,0.2,6.1,0.0196816762227583,0.53367215,High,1,High Priority,Targeted re-engagement campaign with personalised offer
14431,1,122.09027777777776,4,2614.2,653.55,507.0840277777778,72,300.5,77.0,128.33333333333334,1.0,6.0,47.1,1,0.25,18.0,0.0078727135302696,0.40797353,Medium,1,Monitor,Continue monitoring and regular customer engagement
14530,0,4.930555555555555,13,4723.8,363.3692307692308,507.05902777777777,227,173.46153846153845,37.5,41.833333333333336,3.0,15.0,120.25,1,0.2307692307692307,17.46153846153846,0.0255875779963231,0.033898547,Low,1,Monitor,Continue monitoring and regular customer engagement
14320,1,26.14305555555556,5,1346.75,269.35,507.04583333333335,68,142.6,120.5,120.25,2.0,87.0,142.63,1,0.4,13.6,0.0098416317425429,0.338672,Medium,0,Monitor,Continue monitoring and regular customer engagement
14714,0,226.79444444444445,3,746.05,248.6833333333333,507.0409722222222,59,137.66666666666666,140.0,140.0,3.0,5.0,9.84,1,1.0,19.666666666666668,0.0059050355464003,0.4078374,Medium,0,Monitor,Continue monitoring and regular customer engagement
15910,0,26.843055555555555,11,1982.9,180.2636363636364,507.0409722222222,322,143.27272727272728,42.0,48.0,0.0,0.0,0.0,1,0.0,29.272727272727277,0.0216517970034678,0.06449034,Low,1,Monitor,Continue monitoring and regular customer engagement
13527,0,21.023611111111112,7,2884.57,412.0814285714286,507.00902777777776,174,183.28571428571428,89.5,81.0,1.0,1.0,9.95,1,0.1428571428571428,24.857142857142858,0.0137792826844448,0.09111588,Low,1,Monitor,Continue monitoring and regular customer engagement
15885,0,128.89027777777778,13,1587.47,122.11307692307692,507.00208333333336,69,39.38461538461539,33.5,31.5,5.0,25.0,214.25,1,0.3846153846153846,5.307692307692308,0.0255904462334061,0.34883654,Medium,0,Monitor,Continue monitoring and regular customer engagement
14064,0,31.01388888888889,13,2768.06,212.9276923076923,506.97777777777776,100,264.15384615384613,26.0,43.27272727272727,5.0,523.0,282.77,1,0.3846153846153846,7.6923076923076925,0.0255916706767575,0.043757115,Low,1,Monitor,Continue monitoring and regular customer engagement
15296,0,3.042361111111111,9,8727.76,969.7511111111112,506.95972222222224,325,536.1111111111111,90.5,84.0,4.0,17.0,56.35,1,0.4444444444444444,36.11111111111112,0.0177179402347627,0.036615822,Low,1,Monitor,Continue monitoring and regular customer engagement
14439,1,139.04930555555555,5,9443.04,1888.608,506.9506944444444,105,448.8,120.0,92.0,0.0,0.0,0.0,1,0.0,21.0,0.0098434750748172,0.41412422,Medium,1,Monitor,Continue monitoring and regular customer engagement
13543,1,453.9694444444444,2,1439.61,719.8050000000001,506.93055555555554,37,164.5,53.0,53.0,0.0,0.0,0.0,1,0.0,18.5,0.0039375461431188,0.86134756,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
15682,1,418.8888888888889,2,318.24,159.12,506.9256944444445,25,111.0,88.0,88.0,1.0,1.0,1.25,1,0.5,12.5,0.0039375838274682,0.85492283,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
17320,0,55.94513888888889,5,2154.33,430.866,506.84791666666666,67,202.8,101.0,112.75,0.0,0.0,0.0,1,0.0,13.4,0.0098454671879294,0.25803766,Medium,1,Monitor,Continue monitoring and regular customer engagement
15126,1,356.0131944444444,2,449.49,224.745,506.8201388888889,25,136.5,151.0,151.0,0.0,0.0,0.0,1,0.0,12.5,0.0039384022941193,0.77876836,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
17180,0,60.85416666666666,10,2005.6,200.56,506.7965277777778,179,165.5,43.5,55.75,3.0,6.0,20.65,1,0.3,17.9,0.0196929270937752,0.10850095,Low,1,Monitor,Continue monitoring and regular customer engagement
13413,1,459.0229166666667,6,429.44,71.57333333333334,506.7965277777778,38,75.83333333333333,9.0,16.0,2.0,73.0,83.64000000000001,1,0.3333333333333333,6.333333333333333,0.0118157562562651,0.9040746,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
13192,0,24.91180555555556,5,2110.96,422.192,506.1756944444445,113,266.4,95.0,160.33333333333334,2.0,11.0,14.05,1,0.4,22.6,0.0098585165944849,0.20336081,Low,1,Monitor,Continue monitoring and regular customer engagement
14854,0,47.01458333333333,7,2754.36,393.48,506.12638888888887,110,264.2857142857143,92.5,76.5,2.0,3.0,10.75,1,0.2857142857142857,15.714285714285714,0.0138032651295014,0.10487841,Low,1,Monitor,Continue monitoring and regular customer engagement
14209,0,33.11805555555556,12,4002.99,333.5825,506.0986111111111,125,115.25,46.0,43.0,4.0,12.0,55.9,1,0.3333333333333333,10.416666666666666,0.0236640364163227,0.053290367,Low,1,Monitor,Continue monitoring and regular customer engagement
14274,1,505.9993055555556,1,256.6,256.6,505.9993055555556,15,178.0,61.0,70.81666666666666,0.0,0.0,0.0,0,0.0,15.0,0.0019723892893782,0.89402837,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
17460,0,45.08055555555556,15,1998.12,133.208,505.97569444444446,90,59.66666666666666,34.0,32.92857142857143,4.0,12.0,61.02,1,0.2666666666666666,6.0,0.0295872172263353,0.12444048,Low,1,Monitor,Continue monitoring and regular customer engagement
12531,0,505.93958333333336,1,1807.98,1807.98,505.93958333333336,110,1074.0,61.0,70.81666666666666,1.0,15.0,34.15,0,1.0,110.0,0.0019726216552761,0.6708337,High,0,Medium Priority,Automated re-engagement reminder or promotional campaign
16822,1,505.93611111111113,1,181.39,181.39,505.93611111111113,11,171.0,61.0,70.81666666666666,2.0,5.0,36.55,0,2.0,11.0,0.0019726351666054,0.88308185,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
13889,0,201.97569444444449,5,1574.3300000000002,314.866,505.9291666666667,50,166.6,49.0,76.0,2.0,32.0,135.5,1,0.4,10.0,0.009863310949097,0.46581015,Medium,0,Monitor,Continue monitoring and regular customer engagement
14640,0,47.01319444444445,5,1937.73,387.546,505.87916666666666,105,187.6,107.5,114.75,5.0,41.0,136.75,1,1.0,21.0,0.0098642838940904,0.24775197,Medium,0,Monitor,Continue monitoring and regular customer engagement
14837,0,21.000694444444445,6,2303.08,383.8466666666666,504.1041666666667,114,322.0,93.0,96.6,2.0,2.0,6.2,1,0.3333333333333333,19.0,0.0118787378840998,0.11479338,Low,1,Monitor,Continue monitoring and regular customer engagement
17242,0,276.0875,3,1754.24,584.7466666666666,504.09930555555553,27,282.6666666666667,114.0,114.0,0.0,0.0,0.0,1,0.0,9.0,0.0059394261029528,0.63976425,High,0,Medium Priority,Automated re-engagement reminder or promotional campaign
17618,0,67.98819444444445,10,3696.84,369.684,504.0743055555556,196,171.4,35.0,48.44444444444444,2.0,5.0,25.3,1,0.2,19.6,0.019799066968969,0.09444587,Low,1,Monitor,Continue monitoring and regular customer engagement
17335,1,203.10625,2,497.04,248.52,504.06597222222223,34,105.0,301.0,301.0,0.0,0.0,0.0,1,0.0,17.0,0.0039598787287139,0.7042869,High,0,Medium Priority,Automated re-engagement reminder or promotional campaign
17780,1,486.96319444444447,3,346.56,115.52,504.0618055555556,76,52.0,17.0,17.0,0.0,0.0,0.0,1,0.0,25.33333333333333,0.0059398670954737,0.82657576,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
16950,0,186.89583333333331,8,2535.21,316.90125,504.0583333333333,84,227.5,35.0,45.285714285714285,2.0,93.0,59.17999999999999,1,0.25,10.5,0.0158397544838055,0.22487451,Low,1,Monitor,Continue monitoring and regular customer engagement
12916,0,21.09027777777778,6,3786.36,631.06,504.0583333333333,75,236.33333333333331,77.0,96.6,1.0,8.0,23.8,1,0.1666666666666666,12.5,0.0118798158628541,0.10902524,Low,1,Monitor,Continue monitoring and regular customer engagement
13036,1,504.0520833333333,1,307.1,307.1,504.0520833333333,6,38.0,61.0,70.81666666666666,0.0,0.0,0.0,0,0.0,6.0,0.0019799938125193,0.92612433,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
14879,1,504.0520833333333,1,185.06,185.06,504.0520833333333,27,104.0,61.0,70.81666666666666,0.0,0.0,0.0,0,0.0,27.0,0.0019799938125193,0.90968287,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
12703,0,452.97777777777776,3,722.98,240.9933333333333,504.03125,44,143.66666666666666,25.5,25.5,2.0,53.0,105.5,1,0.6666666666666666,14.666666666666666,0.0059402264711342,0.88238955,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
13249,0,80.89166666666667,7,1189.36,169.90857142857143,504.0270833333333,2,134.28571428571428,55.5,70.5,0.0,0.0,0.0,1,0.0,0.2857142857142857,0.0138606427873092,0.36648485,Medium,0,Monitor,Continue monitoring and regular customer engagement
15727,0,17.897222222222222,12,7443.62,620.3016666666666,504.0263888888889,344,355.0,39.0,48.6,0.0,0.0,0.0,1,0.0,28.666666666666668,0.0237611345941768,0.037171472,Low,1,Monitor,Continue monitoring and regular customer engagement
15711,1,376.025,2,420.25,210.125,504.02569444444447,25,99.5,128.0,128.0,0.0,0.0,0.0,1,0.0,12.5,0.003960194544557,0.7978102,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
14701,0,66.90833333333333,11,3694.92,335.9018181818182,504.02430555555554,363,126.45454545454544,19.0,54.625,2.0,20.0,56.7,1,0.1818181818181818,33.0,0.0217811298961133,0.09913608,Low,1,Monitor,Continue monitoring and regular customer engagement
16255,0,65.98194444444445,11,2971.76,270.16,504.0201388888889,163,159.27272727272728,43.0,43.8,2.0,28.0,61.8,1,0.1818181818181818,14.818181818181818,0.0217813096012397,0.098748274,Low,1,Monitor,Continue monitoring and regular customer engagement
14070,1,504.0159722222222,1,321.6,321.6,504.0159722222222,40,85.0,61.0,70.81666666666666,0.0,0.0,0.0,0,0.0,40.0,0.0019801353917574,0.8733694,Critical,0,High Priority,Targeted re-engagement campaign with personalised offer
17071,0,7.089583333333334,8,2408.7,301.0875,503.9895833333333,99,154.875,69.0,71.0,4.0,12.0,37.9,1,0.5,12.375,0.0158419109305059,0.086708106,Low,1,Monitor,Continue monitoring and regular customer engagement
16523,0,19.186805555555555,15,5333.46,355.564,503.98333333333335,107,131.13333333333333,37.0,44.09090909090909,5.0,7.0,62.89,1,0.3333333333333333,7.133333333333334,0.0297039506254331,0.032791372,Low,1,Monitor,Continue monitoring and regular customer engagement
14522,0,17.867361111111112,5,1052.51,210.50200000000004,503.9548611111111,27,119.8,31.0,121.5,0.0,0.0,0.0,1,0.0,5.4,0.0099018751676098,0.3474906,Medium,0,Monitor,Continue monitoring and regular customer engagement
17141,1,237.9138888888889,4,727.58,181.895,503.9381944444444,138,105.75,266.0,266.0,0.0,0.0,0.0,1,0.0,34.5,0.0079217616017361,0.54334,High,0,Medium Priority,Automated re-engagement reminder or promotional campaign
13209,0,47.07361111111111,8,4980.34,622.5425,503.93055555555554,170,423.875,63.0,65.28571428571429,2.0,16.0,55.3,1,0.25,21.25,0.0158437628936872,0.07684047,Low,1,Monitor,Continue monitoring and regular customer engagement
15696,0,40.05277777777778,11,2800.06,254.55090909090907,503.9263888888889,116,98.9090909090909,36.0,46.4,7.0,15.0,144.15,1,0.6363636363636364,10.545454545454543,0.0217853537506842,0.13750654,Low,1,Monitor,Continue monitoring and regular customer engagement
13729,1,255.0875,3,724.73,241.57666666666668,503.91180555555553,36,139.66666666666666,124.5,124.5,2.0,14.0,48.3,1,0.6666666666666666,12.0,0.0059416317206112,0.6583743,High,0,Medium Priority,Automated re-engagement reminder or promotional campaign
14044,0,129.04930555555555,7,2601.72,371.67428571428576,503.9,465,267.0,70.0,75.0,1.0,1.0,16.95,1,0.1428571428571428,66.42857142857143,0.0138641315111903,0.18162459,Low,1,Monitor,Continue monitoring and regular customer engagement
17142,1,58.769444444444446,4,1275.25,318.8125,503.89375,78,80.5,151.0,148.33333333333334,0.0,0.0,0.0,1,0.0,19.5,0.0079224589331913,0.38638437,Medium,0,Monitor,Continue monitoring and regular customer engagement
16206,0,28.073611111111116,11,2341.56,212.8690909090909,503.8923611111111,174,114.54545454545456,48.0,52.888888888888886,1.0,1.0,4.95,1,0.0909090909090909,15.818181818181818,0.0217868219986383,0.049836665,Low,1,Monitor,Continue monitoring and regular customer engagement
15434,0,19.93888888888889,7,1832.54,261.7914285714286,503.8854166666667,70,139.28571428571428,23.5,80.66666666666667,2.0,10.0,49.95,1,0.2857142857142857,10.0,0.0138645319688873,0.13625962,Low,0,Monitor,Continue monitoring and regular customer engagement
15483,0,86.01666666666667,7,703.51,100.50142857142858,503.88055555555553,191,108.14285714285714,106.0,104.5,0.0,0.0,0.0,1,0.0,27.285714285714285,0.0138646654599272,0.25678155,Medium,0,Monitor,Continue monitoring and regular customer engagement
